PRICEK,DSALE,BEDROOM,SQFTK,LN_LOTSIZE,CENTRALAIR,BRICK,GARAGE,FIREPLACE,BASE_FIN,MASONRY,PUBOPEN,MICHLAKE,LAKE_RIVER,METRA_DIST,RAIL_DIST
305.0000013,0,5,1.892,8.383661799,1,0,2,0,0,0,0,0,0,0.56196,0.40147
349.9999988,0,3,1.276,8.383661799,1,0,2,1,1,0,0,0,0,0.5156,0.37356
345.0000014,0,4,1.53,8.383661799,0,0,2,0,1,0,0,0,0,0.5105,0.37049
299.9999989,0,3,1.264,8.354674262,0,0,2,0,0,0,0,0,0,0.43532,0.38399
275.0000009,0,3,1.654,8.383661799,0,0,2,0,0,0,0,0,0,0.34447,0.29151
351.9999984,0,5,1.649,8.383661799,1,0,2,0,0,0,0,0,0,0.33425,0.282
310.0000011,0,2,0.88,8.383661799,0,0,2,0,0,0,0,0,0,0.3032,0.25303
291.9999996,0,2,1.058,8.383661799,1,0,2,0,0,0,0,0,0,0.27726,0.22887
335.5000015,0,3,1.25,8.383661799,1,0,2,0,1,0,0,0,0,0.12644,0.13752
408.4999987,0,4,1.288,8.391629968,1,0,1,1,0,0,1,0,0,0.59166,0.42809
479.9999986,0,5,1.866,8.875985891,0,1,2,0,0,1,1,0,0,0.6804,0.45707
498.9999976,0,4,1.304,8.383661799,1,0,2,2,1,0,0,0,0,0.35053,0.23247
500.0000013,0,4,1.61,8.391629968,1,0,2,0,0,0,0,0,0,0.4045,0.23276
341.0000013,0,4,2.044,8.383661799,1,0,2,0,0,0,0,0,0,0.37394,0.21634
315.0000007,1,3,1.55,8.441391478,0,1,2,0,0,0,0,0,0,0.91613,0.64511
332.5000003,0,4,1.504,8.441391478,0,0,2,0,0,0,0,0,0,0.82504,0.57566
305.0000013,0,3,1.662,8.441391478,1,1,2,0,1,0,0,0,0,0.83896,0.58069
231.9999998,0,3,0.684,8.170751424,1,0,0,0,0,0,1,0,0,1.602,0.80956
260,0,4,1.338,8.324821299,1,1,2,0,0,1,0,0,0,1.38587,0.67873
321.9999985,0,3,1.317,8.45616849,0,1,2,0,0,1,1,0,0,1.3914,0.69528
321.9999985,0,2,0.898,8.45616849,1,1,2,0,0,1,1,0,0,1.37565,0.68571
275.9999987,0,3,1.227,8.253227646,1,1,0,0,0,0,1,0,0,1.86817,0.84694
305.0000013,0,3,1.08,8.371010681,1,1,0,0,0,1,1,0,0,1.45564,0.74692
364.9999991,0,3,1.756,8.525161361,1,1,1,0,1,1,1,0,0,1.71331,0.93225
302.9999986,0,2,1,8.30647216,1,1,0,0,0,1,1,0,0,1.44578,0.77332
355.0000005,0,3,1.11,8.307952545,1,1,0,0,0,1,1,0,0,1.59356,0.85424
390.0000007,0,4,1.173,8.519191194,1,0,0,0,0,0,0,0,0,1.36366,0.72347
487.5000003,0,3,2.106,8.411832676,1,1,3,1,1,1,0,0,0,1.36876,0.72656
347.4999986,0,4,0.918,8.309430742,1,1,1,0,0,1,0,0,0,2.02048,1.18133
340.0000012,0,4,1.228,8.237479289,1,0,2,0,0,0,1,0,0,1.89565,1.05602
348.5000003,0,4,1.371,8.309430742,1,1,2,0,0,1,0,0,0,1.99214,1.13277
364.9999991,1,3,1.636,8.309430742,1,1,2,0,0,1,0,0,0,1.93634,1.12246
310.0000011,0,4,0.672,8.276394705,0,1,1,0,1,1,1,0,0,1.60719,0.86116
250.0000008,0,3,1.76,8.237479289,1,0,2,0,0,0,1,0,0,1.82025,1.00767
283.4999994,0,2,0.74,8.237479289,1,0,2,0,0,0,0,0,0,1.76215,1.00924
305.0000013,0,4,1.76,8.237479289,1,0,2,0,0,0,0,0,0,1.776,1.01706
377.9999983,0,5,1.879,8.309430742,1,0,2,0,0,0,0,0,0,1.83095,1.03359
330.5000006,0,4,1.65,8.237479289,0,0,2,0,0,0,1,0,0,1.62833,0.88395
329.9999989,0,3,1.87,8.237479289,0,1,2,0,0,0,0,0,0,1.63458,0.92007
310.0000011,0,3,1.269,8.309430742,1,0,2,0,0,0,0,0,0,1.67618,0.95334
305.0000013,0,3,1.989,8.237479289,1,0,1,0,0,0,0,0,0,1.64938,0.90949
279.9999994,0,2,0.888,8.309430742,1,0,2,0,0,0,0,0,0,1.66311,0.92047
299.9999989,0,3,1.71,8.309430742,1,0,2,0,1,0,0,0,0,1.70745,0.9592
364.9999991,0,3,1.198,8.237479289,0,1,2,0,0,1,0,0,0,1.53166,0.84995
435,0,4,1.807,8.309430742,1,0,2,0,1,0,0,0,0,1.6818,0.93843
310.0000011,0,2,1.2,8.238272625,1,1,1,0,0,1,0,0,0,1.55958,0.84084
281.0000005,0,3,1.65,8.309430742,1,0,2,0,1,0,0,0,0,1.60862,0.88934
585.0000022,0,4,1.78,8.309430742,1,1,2,0,0,1,0,0,0,1.64308,0.91727
334.9999997,0,2,1.022,8.229511119,1,1,2,0,1,1,0,0,0,2.0687,1.21965
321.4999991,0,4,1.345,8.229511119,0,1,2,0,0,1,0,0,0,2.11003,1.25244
274.0000013,0,5,2.996,8.446770727,0,1,3,2,1,1,0,0,0,2.04204,1.20724
334.9999997,0,3,1.113,8.44634145,1,1,2,0,0,1,0,0,0,1.91934,1.11496
315.9999992,0,3,0.901,8.446770727,1,0,2,0,0,0,0,0,0,1.90017,1.11588
316.9999991,0,4,1.023,8.446770727,0,0,2,0,1,0,0,0,0,1.80689,1.0455
293.0000006,0,3,2.111,8.446770727,1,1,2,0,1,1,0,0,0,1.83543,1.04615
315.0000007,0,3,1.354,8.446770727,1,0,2,0,0,0,0,0,0,1.84909,1.05707
299.9999989,0,3,1.188,8.446770727,1,0,2,1,1,0,0,0,0,1.69123,0.95308
298.9999993,0,2,0.95,8.105307516,1,1,2,0,0,1,0,0,0,1.69983,1.01376
435,0,5,2.254,8.316544718,1,0,2,0,1,0,0,0,0,1.25473,0.62268
355.0000005,0,4,1.565,8.229511119,0,1,2,0,1,1,0,0,0,1.06408,0.50366
364.9999991,0,2,0.954,8.105307516,1,1,2,0,0,1,0,0,0,1.13609,0.55138
312.000001,0,5,1.608,8.221478947,1,0,2,0,0,0,0,0,0,1.01042,0.47891
404.0000012,0,4,1.024,8.452547998,0,0,2,0,1,0,0,0,0,0.95086,0.43647
250.0000008,0,3,1.188,8.229511119,0,0,2,0,0,0,0,0,0,0.92531,0.42196
332.0000007,0,5,1.02,8.047189562,1,0,2,0,0,0,0,0,0,1.05577,0.5108
278.9999998,0,3,0.85,8.047189562,0,0,0,0,0,0,0,0,0,1.04552,0.50497
344.0000013,0,3,1,8.047189562,1,1,2,0,0,1,0,0,0,1.04042,0.50206
405.0000016,0,4,1.84,8.452547998,0,0,0,0,0,0,0,0,0,0.90128,0.43232
334.9999997,0,4,1.306,8.383661799,1,1,2,0,0,1,0,0,0,1.36155,0.70605
310.9999996,0,4,2.238,8.049427057,1,0,2,1,1,0,0,0,0,1.20795,0.62335
359.9999998,0,5,1.044,8.29404964,0,1,2,0,0,1,0,0,0,1.10478,0.55413
349.9999988,0,3,1.055,8.151333338,1,1,2,0,0,1,0,0,0,1.00968,0.52067
374.9999981,0,3,1.224,8.383661799,1,1,0,0,0,1,0,0,0,0.94835,0.4845
310.0000011,1,3,1.712,8.383661799,0,0,3,0,0,0,0,0,0,0.89176,0.45914
379.9999994,0,2,1.168,8.425516403,1,1,2,1,0,1,0,0,0,1.00697,0.50646
369.9999983,0,3,1.291,8.270269111,1,1,2,1,0,1,0,0,0,1.45018,0.77487
452.0000005,0,3,1.025,8.29404964,1,1,3,0,0,1,0,0,0,1.29835,0.68349
345.0000014,0,3,0.93,8.270269111,1,1,2,0,0,1,0,0,0,1.29284,0.68035
364.9999991,0,4,0.94,8.29404964,1,1,2,1,0,1,0,0,0,1.0902,0.58258
310.9999996,0,4,1.207,8.151333338,1,1,2,0,0,1,0,0,0,1.05116,0.55748
337.0000002,0,5,1.677,8.29404964,1,0,2,0,0,0,0,0,0,1.07146,0.58063
413.9999988,0,4,1.503,8.411832676,0,1,2,1,0,1,0,0,0,1.07161,0.56203
285.0000002,0,3,1.032,8.43923165,1,0,1,0,1,0,0,0,0,0.94587,0.51143
430.000001,0,3,2.368,8.051022208,1,1,2,2,1,1,0,0,0,0.94575,0.50516
361.9999997,0,3,1.001,8.229511119,1,1,2,0,0,1,0,0,0,1.46381,0.81766
307.9999994,0,4,1.866,8.229511119,1,1,2,0,1,1,0,0,0,1.44381,0.78244
388.999999,0,3,0.99,8.229511119,1,1,1,0,0,1,0,0,0,1.48554,0.81276
440.999998,0,4,1.985,8.229511119,0,1,2,0,1,1,0,0,0,1.29897,0.71181
327,0,4,0.934,8.229511119,0,1,2,0,0,1,0,0,0,1.43031,0.78311
367.0000011,0,3,1.48,8.229511119,0,1,2,0,0,1,0,0,0,1.33303,0.74021
337.5000002,0,4,1.764,8.229511119,1,1,2,0,0,1,0,0,0,1.2577,0.68862
315.0000007,0,3,1.103,8.229511119,0,1,0,0,0,1,0,0,0,1.2471,0.6829
317.9999994,0,4,1.078,8.229511119,1,1,2,0,1,0,0,0,0,1.32676,0.71445
379.9999994,0,6,1.079,8.229511119,0,1,2,0,1,1,0,0,0,1.3752,0.75591
371.9999988,0,5,2.01,8.369157113,0,1,2,0,1,1,0,0,0,1.0722,0.59331
295.999999,0,5,1.528,8.411832676,1,0,2,0,0,0,0,0,0,1.06511,0.618
394.9999985,0,3,1.713,8.083637203,1,1,2,0,0,1,0,0,0,1.19645,0.67941
392.0000005,0,5,1.407,8.229511119,1,1,2,0,1,0,0,0,0,1.66303,0.95569
473.9999997,0,4,2.102,8.229511119,1,1,2,0,0,1,0,0,0,1.53555,0.90426
435,0,4,2.096,8.229511119,1,1,2,1,1,1,0,0,0,1.47788,0.861
345.0000014,0,4,1.316,8.229511119,1,1,2,0,1,1,0,0,0,1.46509,0.83134
349.9999988,0,4,1.26,8.229511119,0,1,2,0,1,1,0,0,0,1.47192,0.83731
444.9999995,0,4,2.386,8.229511119,1,1,2,0,0,1,0,0,0,1.36167,0.76542
340.0000012,0,4,1.368,8.229511119,1,1,2,1,0,1,0,0,0,1.25193,0.72096
378.9999985,0,4,1.543,8.229511119,0,1,2,0,1,1,0,0,0,1.27277,0.73737
329.0000001,0,2,1.214,8.383661799,0,1,2,0,0,1,0,0,0,1.18233,0.69957
367.0000011,0,5,1.304,8.383661799,1,1,2,1,1,1,0,0,0,1.22247,0.73974
295.0000014,0,3,0.974,8.253227646,1,1,2,0,0,1,0,0,0,2.07593,1.27726
299.9999989,0,4,1.237,8.29154651,1,1,1,0,1,1,0,0,0,2.28338,1.12916
285.0000002,0,4,1.172,8.494333897,0,1,2,0,0,1,0,0,0,2.16542,1.18847
361.000001,0,2,1.357,8.76013937,1,1,4,1,1,1,0,0,0,2.22747,1.12824
340.0000012,0,3,1.272,8.628018747,1,1,2,0,0,1,0,0,0,2.25495,1.09838
155.0000006,0,4,1.08,8.278174291,1,0,2,0,1,0,0,0,0,2.21589,1.11713
490,0,4,2.521,9.15377002,1,0,6,0,1,0,0,0,0,2.06195,1.1619
334.9999997,0,2,0.7,8.579228582,0,0,2,0,0,0,0,0,0,1.89049,1.16834
292.5000013,0,2,0.768,8.356085031,1,0,1,0,0,0,0,0,0,1.93206,1.17383
364.9999991,0,4,1.043,8.579228582,1,1,2,0,1,1,0,0,0,1.91074,1.20887
339.0000012,0,5,1.445,8.29154651,1,0,2,0,1,0,0,0,0,1.97957,1.21204
270.0000005,0,2,1.2,8.579228582,0,0,0,0,0,0,0,0,0,2.00369,1.14697
329.9999989,0,3,1.415,8.229511119,1,0,2,0,0,0,0,0,0,1.85644,1.14311
419.9999999,0,4,2.285,8.229511119,0,1,2,0,0,1,0,0,0,1.87017,1.1541
10,0,4,1.2,8.229511119,1,0,2,1,0,1,0,0,0,1.99459,1.21771
115.0000003,0,1,2.955,8.047189562,0,0,2,0,1,1,0,0,0,1.72615,1.07857
349.9999988,0,3,1.056,8.229511119,1,0,2,0,0,0,0,0,0,1.75604,1.15653
316.9999991,0,2,0.902,8.517193191,1,0,1,0,0,0,0,0,0,1.72939,1.1332
310.0000011,1,3,1.092,8.468423027,1,1,2,0,0,1,0,0,0,1.72549,1.14467
318.9999994,0,4,1.274,8.171882006,1,1,1,0,1,1,1,0,0,2.4396,0.87878
958.9999963,0,4,2.105,8.996280439,1,1,2,0,0,0,1,0,0,2.42068,0.90801
449.9999992,0,2,0.858,9.764225485,0,1,0,0,0,1,0,0,0,2.20599,1.02108
359.9999998,0,3,1.408,8.283999304,1,1,1,0,0,1,0,0,0,2.16423,1.06355
315.0000007,0,3,1.126,8.554681636,0,0,1,0,0,0,0,0,0,2.26827,0.97241
359.9999998,1,4,1.496,8.565983356,1,0,2,0,0,0,0,0,0,2.146,1.042
279.9999994,0,2,1.075,9.071078305,1,0,1,0,0,0,0,0,0,2.20644,1.03375
430.000001,0,4,0.946,8.229511119,1,1,2,0,0,0,1,0,0,2.2396,0.92564
315.0000007,0,3,0.96,8.517193191,0,0,2,0,0,0,1,0,0,2.23304,0.93088
579.9999985,0,4,2.604,8.383661799,1,1,2,1,1,1,0,0,0,2.0959,1.06663
279.9999994,0,4,1.368,8.330381569,1,0,2,0,0,0,0,0,0,2.15805,1.01193
394.9999985,0,5,1.816,8.452547998,1,1,1,0,0,1,0,0,0,2.22713,0.95503
361.9999997,0,3,1.675,8.432288684,1,1,3,0,1,1,0,0,0,1.97829,1.13372
400.0000016,0,5,1.496,8.452547998,1,0,2,1,1,0,0,0,0,1.97845,1.12766
324.9999996,0,3,1.155,8.047189562,1,1,2,0,0,1,0,0,0,2.08163,1.03671
205.0000004,0,2,1.056,8.452547998,1,1,2,0,1,1,0,0,0,1.98598,1.13857
343.4999998,0,3,1.404,8.452547998,1,1,2,0,0,1,0,0,0,2.02731,1.10268
348.9999996,0,4,1.444,8.229511119,1,0,2,0,1,0,0,0,0,2.1163,0.99233
305.0000013,0,3,1.06,8.047189562,1,1,2,0,0,1,0,0,0,2.17929,0.97744
295.999999,0,2,0.644,8.229511119,0,1,2,0,1,1,0,0,0,1.88036,1.18182
310.0000011,0,2,0.967,8.229511119,0,1,2,0,0,1,0,0,0,1.93075,1.16416
295.0000014,0,4,1.569,8.229511119,1,0,2,0,0,0,0,0,0,1.97208,1.12933
295.0000014,0,4,1.058,8.324821299,0,0,2,0,0,0,0,0,0,2.02746,1.08639
333.9999993,0,3,1.198,8.229511119,1,0,2,0,0,0,0,0,0,1.8551,1.18962
274.0000013,0,4,1.476,8.229511119,1,0,2,0,1,0,0,0,0,1.90937,1.14659
310.0000011,0,4,1.476,8.229511119,1,0,2,0,1,0,0,0,0,1.90937,1.14659
349.9999988,0,4,1.285,8.229511119,1,0,2,0,1,0,0,0,0,1.99209,1.07922
289.9999994,0,4,1.379,8.29154651,0,0,0,0,0,0,0,0,0,1.9998,1.09577
390.0000007,0,4,0.989,8.229511119,1,1,2,0,0,1,0,0,0,1.69213,1.05587
400.0000016,0,6,2.433,8.229511119,1,1,2,0,1,0,0,0,0,1.52586,0.96971
349.9999988,0,3,1.038,8.229511119,1,1,2,0,0,1,0,0,0,1.55353,0.99376
384.9999987,0,6,1.145,8.229511119,0,1,2,0,0,1,0,0,0,1.56807,0.98796
355.0000005,0,3,1.339,8.229511119,1,1,2,0,0,1,0,0,0,1.49389,0.98836
384.9999987,0,3,1.361,8.440744019,0,1,2,0,0,1,0,0,0,1.47783,1.01297
182.0000007,0,3,1.069,8.30201781,1,1,1,0,1,0,0,0,0,1.34485,0.87478
329.9999989,0,3,1.145,8.229511119,1,1,2,0,0,1,0,0,0,1.17646,0.82003
332.5000003,0,4,1.034,8.229511119,1,1,2,0,1,1,0,0,0,1.30087,0.92339
319.9999985,0,2,1.038,8.229511119,1,1,2,0,0,1,0,0,0,1.29571,0.92021
341.0000013,0,4,1.871,8.229511119,0,1,1,1,0,1,0,0,0,1.32315,0.91975
340.0000012,0,3,1.528,8.229511119,1,1,2,0,0,1,0,0,0,1.23406,0.8822
324.9999996,0,3,1.056,8.229511119,0,1,2,0,1,1,0,0,0,1.73139,1.16915
374.9999981,0,3,1.15,8.229511119,0,1,2,0,0,1,0,0,0,1.73821,1.17505
486.4999997,0,3,1.929,8.229511119,1,1,2,1,1,1,0,0,0,1.64769,1.1381
270.0000005,0,4,1.086,8.229511119,1,1,2,0,0,1,0,0,0,1.6072,1.08431
444.9999995,0,4,2.31,8.229511119,1,1,2,0,0,1,0,0,0,1.79325,1.22025
390.0000007,0,4,1.892,8.229511119,1,1,2,0,0,0,0,0,0,1.80036,1.22649
368.9999989,0,3,1.194,8.229511119,1,1,2,2,0,1,0,0,0,1.87618,1.1831
410.0000005,0,3,1.102,8.229511119,1,1,2,0,0,0,0,0,0,1.68327,1.17451
349.9999988,0,3,1.347,8.229511119,1,1,2,1,0,0,0,0,0,1.64822,1.18034
459.0000004,0,3,1.98,8.266421473,1,1,3,0,0,1,0,0,0,1.53145,1.10802
289.9999994,0,3,1.388,8.354674262,1,1,2,0,0,1,0,0,0,1.49012,1.07508
474.9999986,0,4,2.688,8.448485993,1,1,2,0,0,1,0,0,0,1.53915,1.09162
430.000001,0,5,1.165,8.452547998,0,1,1,1,0,1,0,0,0,1.49042,1.08704
312.000001,0,3,1.425,8.047189562,0,1,2,0,0,1,1,0,0,1.35281,0.99855
189.9999998,0,3,1.418,8.354674262,1,1,2,0,1,1,1,0,0,1.38796,0.99495
349.9999988,0,4,2.091,8.229511119,1,1,3,0,0,1,0,0,0,1.85526,1.19228
410.0000005,0,4,1.767,8.229511119,1,1,2,0,0,1,0,0,0,1.84885,1.20009
334.9999997,0,4,1.135,8.452547998,1,1,2,0,1,1,0,0,0,1.60087,1.17208
369.9999983,0,4,1.093,8.452547998,1,1,2,1,0,1,0,0,0,1.6077,1.17753
390.0000007,0,4,1.116,8.172729105,1,1,2,1,1,1,1,0,0,1.41179,1.03724
430.000001,0,4,1.979,8.728749873,0,1,2,1,1,1,1,0,0,1.34929,0.96168
384.9999987,0,3,1.459,8.354674262,1,1,2,0,0,1,1,0,0,1.25019,0.88489
430.000001,0,4,2.847,8.728749873,1,1,2,0,0,1,1,0,0,1.31314,0.93984
329.0000001,0,3,1.08,8.063062911,1,1,2,0,1,0,0,0,0,2.21928,0.98349
310.0000011,0,2,0.96,8.063062911,1,1,2,0,0,1,0,0,0,2.25957,0.98974
345.0000014,0,4,1.288,8.533066541,1,1,2,0,0,1,0,0,0,2.12517,0.91012
371.9999988,0,4,1.548,8.399535148,0,1,2,0,1,1,0,0,0,2.19502,0.94394
425.0000009,0,4,2.71,8.245384468,1,1,2,1,1,1,0,0,0,2.13288,0.89859
294.0000011,0,3,1.085,8.245384468,0,1,2,0,0,1,0,0,0,2.08888,0.88884
353.9999993,0,4,0.768,8.391629968,1,1,1,0,0,1,0,0,0,2.20252,0.95475
349.9999988,0,4,1.261,8.03915739,1,1,2,0,1,1,0,0,0,2.17834,0.8522
299.9999989,0,2,0.96,8.03915739,1,1,1,0,1,1,0,0,0,2.21818,0.80007
230.0000005,0,3,1.339,8.152486076,1,0,2,0,0,0,0,0,0,2.23686,0.79825
200.0000009,0,2,0.78,8.03915739,1,0,2,0,1,0,0,0,0,2.216,0.78055
351.9999984,0,4,1.127,8.221478947,1,1,2,0,0,1,0,0,0,2.28359,0.75557
315.9999992,0,2,0.972,8.063062911,1,1,2,0,1,1,0,0,0,2.14333,0.93409
337.0000002,0,2,0.972,8.063062911,1,1,2,0,1,1,0,0,0,2.14333,0.93409
347.4999986,0,3,0.931,8.063062911,1,1,1,0,0,1,0,0,0,2.13623,0.92965
195.0000005,0,2,0.702,8.063062911,0,0,2,0,0,0,0,0,0,2.09496,0.90446
210.0000001,0,2,0.702,8.063062911,0,0,2,0,0,0,0,0,0,2.09496,0.90446
340.0000012,0,4,1.001,8.245384468,1,1,2,0,0,1,0,0,0,2.01002,0.83888
291.0000011,0,4,0.864,8.306719043,0,1,2,0,1,1,0,0,0,2.14354,0.75983
349.9999988,0,3,1.43,8.221478947,1,0,2,0,1,0,0,0,0,2.07012,0.6372
347.0000004,0,3,1.07,8.221478947,1,0,2,0,0,1,0,0,0,2.1319,0.62241
337.0000002,0,3,1.07,8.221478947,1,1,2,0,0,1,0,0,0,2.05096,0.89609
344.0000013,0,5,1.222,8.239593454,0,1,2,0,1,0,0,0,0,1.93639,0.81235
289.9999994,0,3,1.02,8.245384468,1,1,2,0,0,1,0,0,0,1.94069,0.79803
350.5000016,0,4,1.435,8.245384468,0,1,2,0,1,1,0,0,0,2.00406,0.8193
374.9999981,0,3,1.384,8.214194415,1,1,2,0,0,1,0,0,0,2.04794,0.53358
336.0000004,0,3,1.038,8.238801166,1,1,1,1,0,1,0,0,0,1.82754,0.71539
322.9999993,0,4,1.077,8.215006433,1,1,2,0,1,0,0,0,0,1.94366,0.67272
313.9999985,0,4,1.155,8.215006433,0,1,2,0,1,1,0,0,0,1.89524,0.64092
416.4999998,0,4,1.155,8.215006433,0,1,2,0,1,1,0,0,0,1.89524,0.64092
291.9999996,0,2,0.895,8.221478947,1,1,2,1,0,1,0,0,0,1.99045,0.61861
315.9999992,0,4,0.89,8.221478947,0,1,2,0,1,1,0,0,0,2.00195,0.60583
305.0000013,0,3,0.89,8.194229305,1,1,2,1,1,1,0,0,0,2.00195,0.60583
384.9999987,0,4,1.675,8.221478947,1,1,2,1,0,1,0,0,0,1.94688,0.56628
464.9999979,0,4,2.046,8.192570471,1,1,2,0,1,0,0,0,0,2.00649,0.52216
349.9999988,0,3,1.159,8.207674424,1,1,2,0,0,1,0,0,0,2.07561,0.55635
367.0000011,0,3,1.344,8.214194415,1,1,2,0,0,1,0,0,0,2.05477,0.53916
345.9999986,1,3,1.104,8.237479289,1,1,2,0,1,1,0,0,0,1.87134,0.81928
343.0000013,0,3,1.07,8.245384468,1,1,2,0,1,0,0,0,0,1.9534,0.82034
333.0000003,0,3,1.404,8.399535148,1,1,2,0,1,1,0,0,0,1.91198,0.8042
319.9999985,0,3,1.281,8.239329428,1,0,1,0,0,0,0,0,0,1.80266,0.7249
275.0000009,0,2,1.457,8.220941168,1,1,1,0,0,1,0,0,0,1.76132,0.70819
349.9999988,0,2,1.457,8.220941168,1,1,1,0,0,1,0,0,0,1.76132,0.70819
353.9999993,0,4,1.212,8.180320875,1,1,2,0,1,1,0,0,0,1.8108,0.72689
384.9999987,0,3,1.128,8.245384468,1,1,2,0,0,1,0,0,0,1.83535,0.70849
237,0,2,0.95,8.245384468,0,0,0,0,1,0,1,0,0,1.6952,0.61384
383.0000007,0,3,1.143,8.221478947,1,1,2,0,1,1,1,0,0,1.87016,0.61146
364.9999991,0,4,1.752,8.195609567,0,0,2,0,0,1,1,0,0,1.82604,0.59526
340.0000012,0,3,1.182,8.221478947,0,1,2,0,0,1,1,0,0,1.81244,0.58761
343.0000013,0,4,1.785,8.215006433,0,1,2,1,1,1,1,0,0,1.79852,0.58003
379.9999994,0,4,1.296,8.214735833,0,0,2,0,0,0,1,0,0,1.86617,0.53296
319.9999985,0,4,1.025,8.221478947,0,1,2,0,0,1,1,0,0,1.92466,0.46083
299.9999989,0,3,1.198,8.221478947,0,1,2,0,1,1,0,0,0,1.84082,0.38868
361.9999997,0,3,1.237,8.375629627,1,1,2,0,1,1,1,0,0,1.8891,0.41085
364.9999991,0,3,1.462,9.128262261,1,1,2,0,1,1,0,0,0,2.3141,0.71462
486.999999,0,3,2.276,8.517193191,1,1,2,0,1,1,1,0,0,2.58567,0.66608
464.9999979,0,3,1.456,8.517193191,1,1,2,1,1,1,0,0,0,2.21678,0.50741
356.9999997,0,3,0.923,8.245384468,1,1,2,0,0,1,0,0,0,1.80148,0.76536
347.0000004,0,4,1.587,8.245384468,0,1,2,0,1,1,0,0,0,1.70127,0.72631
345.9999986,0,4,1.753,8.245384468,0,1,2,0,1,1,0,0,0,1.70711,0.69236
379.9999994,0,2,1.587,8.245384468,1,1,2,0,1,1,1,0,0,1.64374,0.66705
369.9999983,0,6,1.72,8.532278829,1,1,2,0,1,0,1,0,0,1.73283,0.44049
359.9999998,0,5,2.571,8.573006256,0,1,2,0,1,1,1,0,0,1.68851,0.41829
234.9999993,0,4,0.936,8.03915739,1,0,2,0,1,0,1,0,0,1.75238,0.41279
452.999998,0,5,2.431,8.732304571,1,1,2,0,1,1,1,0,0,1.71085,0.39434
279.9999994,0,3,0.528,8.03915739,1,1,1,0,0,0,1,0,0,1.78661,0.37724
324.9999996,0,3,1.014,8.316789127,0,1,1,0,1,1,1,0,0,1.8211,0.39421
282,0,2,1.2,8.245384468,1,1,2,1,1,1,0,0,0,1.69881,0.77787
315.0000007,0,5,1.031,8.245384468,1,1,2,0,0,1,0,0,0,1.64254,0.73781
410.0000005,0,5,1.031,8.245384468,1,1,2,0,0,1,0,0,0,1.64254,0.73781
315.0000007,0,3,1.375,8.245384468,1,1,1,0,0,1,0,0,0,1.63236,0.71577
299.9999989,0,2,1.212,8.245384468,1,0,1,0,1,1,0,0,0,1.56339,0.71153
352.4999996,0,3,1.71,8.245384468,1,1,2,0,1,1,1,0,0,1.56967,0.65401
324.9999996,0,3,1.368,8.229511119,1,1,2,0,0,1,1,0,0,1.47495,0.56658
349.9999988,0,4,1.165,8.262300942,0,1,1,0,1,1,1,0,0,1.52121,0.61264
479.9999986,0,3,2.414,8.03915739,1,0,2,0,0,0,1,0,0,1.71287,0.35111
340.0000012,0,2,1.243,8.431199478,1,1,2,0,0,1,1,0,0,1.60049,0.35919
295.0000014,1,3,0.941,8.50916102,1,1,2,0,1,1,0,0,0,1.65432,0.28321
384.9999987,0,4,1.229,8.316789127,0,1,2,0,0,1,0,0,0,1.60617,0.27187
324.9999996,0,4,1.71,8.316789127,1,1,1,0,1,0,1,0,0,1.73048,0.31672
355.0000005,0,4,1.668,8.316789127,1,1,2,0,0,1,0,0,0,1.613,0.27299
384.9999987,0,5,1.384,8.444622499,1,1,2,0,1,1,1,0,0,1.67498,0.3007
359.5000014,0,4,1.272,8.253227646,1,1,2,0,0,1,0,0,0,1.48963,0.76781
410.0000005,0,5,1.913,8.3423635,1,1,2,0,1,1,1,0,0,1.30197,0.54063
355.0000005,0,4,1.026,8.229511119,0,1,2,0,1,0,1,0,0,1.31718,0.58733
337.5000002,0,5,1.417,8.03106018,1,1,1,0,1,0,1,0,0,1.44931,0.45718
307.0000011,0,4,1.402,8.33854488,1,1,1,0,1,1,1,0,0,1.44249,0.45711
421.9999987,0,3,1.576,8.245384468,0,1,2,0,1,1,0,0,0,1.44924,0.73271
337.9999985,0,4,0.987,8.245384468,1,1,2,0,0,1,0,0,0,1.38704,0.7369
329.9999989,0,4,1.229,8.245384468,1,1,2,0,0,1,0,0,0,1.38381,0.70761
394.9999985,0,4,1.229,8.245384468,1,1,2,0,0,1,0,0,0,1.38381,0.70761
321.9999985,0,4,0.951,8.245384468,1,1,2,0,0,1,0,0,0,1.36297,0.7093
310.0000011,0,3,0.974,8.245384468,1,1,2,0,1,1,0,0,0,1.33549,0.70655
347.0000004,0,4,0.899,8.245384468,1,1,2,0,1,1,0,0,0,1.37596,0.67204
345.0000014,0,6,1.028,8.245384468,1,1,1,0,0,1,0,0,0,1.35499,0.66896
277.0000013,0,4,1.889,8.433811582,0,1,2,0,0,1,1,0,0,1.31184,0.45643
358.0000017,0,3,1.213,8.403800504,1,1,2,0,1,0,1,0,0,1.32038,0.47013
410.0000005,0,4,2.284,8.50916102,1,1,2,1,0,1,1,0,0,1.17735,0.52125
449.0000015,0,4,2.524,8.221478947,1,1,2,0,1,1,0,0,0,1.37835,0.26951
275.0000009,0,2,0.912,8.229511119,0,0,2,0,0,0,0,0,0,1.71549,0.28186
368.9999989,0,4,1.192,8.229511119,0,1,2,1,1,1,0,0,0,1.80522,0.27736
